Time,Data
532,1.6358617608316052e-08
533,9.507916675199533e-09
534,1.0925209883539805e-08
535,2.4809925627955708e-08
536,6.080108401624586e-09
537,8.841063309420156e-09
538,5.914521110040362e-09
539,1.5052228456740767e-08
540,9.433787550533395e-09
541,1.6109199650492017e-08
542,6.669858136218291e-09
543,9.395474336677608e-09
544,1.0739311131968859e-08
545,1.0783210384895929e-08
546,2.558355835163392e-08
547,1.0442818715558668e-08
548,1.4125350528230366e-08
549,9.909496143210007e-09
550,6.646632426363241e-09
551,9.853082432487233e-09
552,2.718868150114637e-08
553,9.918488124259852e-09
554,1.3207858195474302e-08
555,2.0488757485163698e-08
556,1.0412535467903385e-08
557,5.249454161945255e-09
558,5.973414340409789e-09
559,1.1811143030220245e-08
560,1.2374311075036826e-08
561,7.190293000580186e-09
562,1.075345701278657e-08
563,5.585261014452466e-09
564,8.582147178458206e-09
565,9.416962043797073e-09
566,1.1175367679840092e-08
567,1.0805172305527003e-08
568,6.956784302655796e-09
569,1.0474220874950823e-08
570,1.1652060674008132e-08
571,9.549147782786526e-09
572,6.977590075154303e-09
573,8.852324847241115e-09
574,1.2704225143574784e-08
575,1.0979643636444865e-08
576,9.900283342450355e-09
577,1.0870809029304331e-08
578,8.33585183639981e-09
579,1.0808527931466703e-08
580,1.0870473334161239e-08
581,1.0576756286674798e-08
582,8.573431646897761e-09
583,1.0377421225736654e-08
584,7.459895742091345e-09
585,1.2062683105348462e-08
586,1.2333032558139009e-08
587,6.8924686330402525e-09
588,1.0694078016263496e-08
589,1.1432462497747855e-08
590,1.1231106688291767e-08
591,7.505615576058466e-09
592,6.064972256786784e-09
593,7.015582741847613e-09
594,5.293208907141954e-09
595,6.9950896176489625e-09
596,5.914518479505858e-09
597,8.745321425778238e-09
598,6.40556235366315e-09
599,5.022025474437152e-09
600,8.529537360978187e-09
601,7.135376766518399e-09
602,1.2205442534823906e-08
603,1.1053791190923111e-08
604,6.00762154963476e-09
605,6.292880133301589e-09
606,1.0884775866505292e-08
607,2.6589064668267105e-08
608,1.5317470761286904e-08
609,8.809691063759967e-09
610,8.980806766753829e-09
611,8.866027748669154e-09
612,2.038892773540537e-08
613,7.501842637010135e-09
614,1.0792275079779188e-08
615,1.9309178069897385e-08
616,9.443008601490348e-09
617,5.109689639581736e-09
618,8.603910680892811e-09
619,9.105497315774284e-09
620,1.1024313973652953e-08
621,9.088549380604972e-09
622,6.930662702066954e-09
623,5.7636342890070025e-09
624,6.855990554841986e-09
625,5.937263393622553e-09
626,1.075558307144221e-08
627,7.188050426030919e-09
628,9.854642792093232e-09
629,6.268052247937375e-09
630,1.904864368090625e-08
631,1.3396383253296571e-08
632,8.687846369946474e-09
633,1.7742034693291546e-08
634,8.288443951961395e-09
635,8.450211570757341e-09
636,9.657090503257048e-09
637,6.510039525165559e-09
638,2.1317153349350213e-08
639,8.934948997944377e-09
640,5.534337199937141e-09
641,1.5470437286248414e-08
642,1.0718789405262778e-08
643,2.2347865366734064e-08
644,9.98131094304836e-09
