Time,Data
887,3.192879456226455e-09
888,3.5697787814919203e-09
889,2.0736645768329655e-09
890,1.2506524376264985e-08
891,3.257100719993515e-09
892,3.580949503784092e-09
893,2.736041947336407e-09
894,1.5608872097837487e-09
895,3.881008966416852e-09
896,3.3333420190714847e-09
897,2.5102279066645273e-09
898,2.0167194754700246e-09
899,1.9131003603194666e-09
900,1.126563202536035e-08
901,3.0730423131800828e-09
902,1.633275093011015e-08
903,3.4313816346852476e-09
904,6.871705745134312e-09
905,3.3765826787556378e-09
906,2.7008992425946406e-09
907,3.169668687544773e-09
908,2.2238743385852395e-09
909,2.0090550694477087e-09
910,1.6019615723829422e-09
911,2.2418708117504824e-09
912,1.7094194092879926e-09
913,2.4990220272608556e-09
914,3.77658254538341e-09
915,1.5488398990964793e-08
916,3.1739168497573995e-09
917,4.217399838720709e-09
918,3.0031336937689627e-09
919,3.731774954868794e-09
920,2.5609645247920137e-09
921,3.4960564632196537e-09
922,1.848352698907666e-09
923,2.916427045890571e-09
924,2.7513939299439782e-09
925,3.487467940681327e-09
926,3.087878045084172e-09
927,2.9156761052538836e-09
928,3.5127525564999545e-09
929,3.4677973288795833e-09
930,4.728658469143844e-09
931,2.439402669178308e-09
932,2.3039401360139382e-09
933,2.7581455400640457e-09
934,2.9662105666448683e-09
935,2.8727801018231186e-09
936,1.505302147302423e-09
937,3.0918526785426237e-09
938,1.865621147073151e-09
939,1.7488683478105286e-08
940,1.312479109368261e-08
941,3.211161976792486e-09
942,2.684895091563065e-09
943,2.4194824937197838e-09
944,1.5036564543208766e-09
945,3.8862875328988e-09
946,1.4975851972530175e-09
947,3.364331243049331e-09
948,2.96962562063194e-09
949,3.7207156490787547e-09
950,3.4167105264093194e-09
951,1.9157107368193927e-09
952,3.0810780995629356e-09
953,3.0996830225019823e-09
954,2.7231296620831853e-09
955,6.513271069052407e-09
956,2.180179986954056e-09
957,3.3082283479435497e-09
958,1.7300832825918427e-09
959,3.511096853366717e-09
960,3.1251057831538846e-09
961,2.3069525858113017e-09
962,3.3951252984581256e-09
963,2.9032854725863333e-09
964,2.1465107132146554e-09
965,1.898864507582452e-09
966,2.4132375242697818e-09
967,3.6868741194919753e-09
968,3.405980730144107e-09
969,3.8114528997113535e-09
970,3.0998846474172022e-09
971,3.540650713801065e-09
972,3.4893459478189854e-09
973,2.034432927376407e-09
974,2.8176154172864455e-09
975,1.4259546282303126e-09
976,2.7156296140736968e-09
977,2.4611517315151864e-09
978,5.805086913257624e-09
979,2.584017264722448e-09
980,3.137950246737949e-09
981,2.2222062589431397e-09
982,2.6299450731408376e-09
983,3.151443454274564e-09
984,3.0362573395624543e-09
985,3.6772918029112233e-09
986,1.70325517340175e-09
987,3.224891180180199e-09
988,1.6016188967717026e-09
989,3.914190955813379e-09
990,3.5387346418844074e-09
991,1.5214710554939848e-09
992,2.2186419956967537e-09
993,3.4826817881261234e-09
994,3.3007286977496055e-09
995,2.6933563968631566e-09
996,3.692071166391592e-09
997,2.622270003271577e-09
998,1.987728229995554e-09
999,3.8113802022561225e-09
1000,2.5617918475309443e-09
1001,1.7631040768964384e-09
1002,1.5737696023598556e-09
1003,3.0279690862600866e-09
1004,5.677019864371596e-09
1005,2.3385545976872437e-09
1006,2.4678377531924388e-09
1007,3.0405014270838636e-09
1008,3.4890901913574818e-09
1009,2.6690771600320754e-09
1010,2.3125044285616625e-09
1011,3.388970541809879e-09
1012,2.246331144781335e-09
1013,3.1945991627911896e-09
1014,2.237183958486263e-09
1015,5.055349285888773e-09
1016,3.1219977201463964e-09
1017,2.1109763401477588e-09
1018,3.1803618661627454e-09
1019,2.8067140188710182e-09
1020,2.591908182677895e-09
1021,3.409834463179754e-09
1022,2.8553056803105723e-09
1023,2.2473604924680335e-09
1024,3.243125763977873e-09
1025,2.4513878084137928e-09
1026,2.4959696683752345e-09
1027,2.3612575507083456e-09
