Time,Data
2802,3.1176625976369577e-09
2803,1.8882457843356738e-08
2804,6.987908653973306e-09
2805,8.461666401254172e-09
2806,1.3909115767783528e-08
2807,1.651238306823211e-08
2808,5.2031610534755734e-09
2809,1.510114491043673e-08
2810,1.941186621715093e-08
2811,1.2254707923208601e-08
2812,1.3899991872967565e-08
2813,4.605267170184098e-09
2814,2.2111242341317216e-08
2815,1.0249356246348141e-08
2816,8.161896411590426e-09
2817,5.496492757867672e-09
2818,4.7585599714142835e-09
2819,1.752260318844142e-08
2820,1.2086070510432992e-08
2821,7.313929661387227e-09
2822,1.6677645454617166e-08
2823,1.3062624281404269e-08
2824,1.2630249579173144e-08
2825,1.8592289516643218e-08
2826,1.1974024214242033e-08
2827,1.2090098344460565e-08
2828,6.3401503610447215e-09
2829,9.641206668043377e-09
2830,1.907356904413753e-08
2831,9.419250061493623e-09
2832,1.1611534313827294e-08
2833,9.317286239963673e-09
2834,1.3680514205378768e-08
2835,8.435696837609225e-09
2836,7.921750787184772e-09
2837,1.4366753202352567e-08
2838,7.744521424876304e-09
2839,8.84303936577657e-09
2840,1.871342716450864e-08
2841,1.3244718686567699e-08
2842,4.8464749425921435e-09
2843,1.1275765960356902e-08
2844,1.4568681245264483e-08
2845,1.83692698268734e-08
2846,6.268361233416461e-09
2847,1.2954556934758785e-08
2848,1.3114063894573883e-08
2849,1.8329994471080686e-08
2850,4.369059160912068e-09
2851,1.8114687860213855e-09
2852,7.00669109663186e-09
2853,1.4668246454238807e-08
2854,3.535640897801091e-09
2855,7.234582141409384e-09
2856,1.0110108344182043e-08
2857,5.427847772728941e-09
2858,3.360065657608473e-09
2859,6.084582957119157e-09
2860,9.938449525184841e-09
2861,9.526944543222338e-09
2862,1.3405314378652557e-08
2863,2.371055896019848e-08
2864,1.9283361496273766e-09
2865,5.8256845126207635e-09
2866,2.0597329163160007e-09
2867,8.786477897226899e-09
2868,9.648260128384153e-09
2869,2.751239941336216e-09
2870,1.5380214531405874e-08
2871,1.5254996374318555e-08
2872,2.0302565961041382e-08
2873,1.4723072021589064e-08
2874,2.025601759173614e-08
2875,1.697778803033753e-08
2876,1.1100163863568772e-08
2877,2.5130385605947388e-09
2878,7.3074210228374805e-09
2879,1.359204162089422e-08
2880,1.3693784310396051e-08
2881,5.63459963494167e-09
2882,1.0783643655141184e-08
2883,2.1781480724470207e-08
2884,1.4145950655906119e-08
2885,4.732681661950104e-09
2886,9.527911081662821e-09
2887,6.825991510963568e-09
2888,7.825585081287628e-09
2889,1.7199644013569485e-08
2890,3.5497009307144202e-09
2891,3.6713777491499668e-09
2892,1.0014878744760257e-08
2893,9.755826356259962e-09
2894,1.0399728409033553e-08
2895,1.3897786344884944e-08
2896,2.2584200236442325e-09
2897,2.5358807294928687e-08
2898,6.882997585673753e-09
2899,5.989743063562508e-09
2900,2.0591440995683352e-08
2901,7.255732240346934e-09
2902,1.3243300424856233e-08
2903,4.150243658169575e-09
2904,7.34928070584533e-09
2905,1.6917068065979582e-08
2906,1.1068337299721697e-08
2907,9.66319240116114e-09
2908,1.1792756743772309e-08
2909,9.230757391003702e-09
2910,9.142938296641847e-09
2911,4.991628306373154e-09
2912,8.895611857349278e-09
2913,1.9648873645460396e-08
2914,3.643093063634702e-09
2915,2.3785985274519387e-09
2916,3.3029558011838467e-09
2917,6.1893253099738e-09
2918,8.085897837849559e-09
2919,1.907093589295396e-08
2920,1.5686174456300108e-08
2921,1.0651518991615872e-08
2922,6.30028893575687e-09
2923,6.757787041582952e-09
2924,1.1859337353122871e-08
2925,1.4661142149061111e-08
2926,1.7907439409411443e-08
2927,4.098532998305547e-09
2928,9.888675079254543e-09
2929,9.575180351506495e-09
2930,1.5106364995222612e-08
2931,1.4234867434430146e-08
2932,1.2758062851418906e-08
2933,1.2984117239046158e-08
2934,1.697903427923657e-08
2935,1.4683875946447033e-08
2936,1.743916370164692e-08
2937,1.50014547177948e-08
2938,1.3121035303194353e-08
2939,1.6798954590194653e-08
2940,8.069294583681191e-09
2941,1.703030125053645e-08
2942,1.6895900184964595e-08
2943,7.02591537839628e-09
2944,6.0479918422833426e-09
2945,3.5888517174734995e-09
2946,5.564085738412277e-09
2947,1.6724647398832854e-08
2948,1.182913081400416e-08
2949,1.4959918104947346e-08
2950,7.317230646430941e-09
2951,1.510312074812239e-08
2952,1.2391012410923753e-08
2953,1.000652556719429e-08
2954,1.6313911534757937e-08
2955,1.1551298596926933e-08
2956,3.6485705048876896e-09
2957,9.096552962469175e-09
2958,1.082225802537507e-08
2959,1.9869161664737153e-08
2960,9.824741850534129e-09
2961,1.3918515805564252e-08
2962,7.123671460081122e-09
2963,1.3201160886982755e-08
2964,1.3817290543825874e-08
2965,1.2694670645636494e-08
2966,6.944181108373387e-09
2967,1.7758462593202396e-08
2968,7.078022707518149e-09
2969,1.9237519198991454e-08
2970,4.669128107410022e-09
2971,1.1959421584188211e-08
2972,1.6329543377465666e-08
2973,8.585591704438958e-09
2974,2.170483341225589e-08
2975,1.5654482086277298e-08
2976,1.2516367534003816e-08
2977,8.073419491644172e-09
2978,8.324257906266927e-09
2979,1.281155670274123e-08
2980,1.6634615533418416e-08
2981,1.118149936006458e-08
2982,1.3092428630358468e-08
2983,6.880168582782265e-09
2984,1.9964368205619244e-08
2985,4.4352316530604565e-09
2986,1.0560390465424805e-08
2987,1.475956936480578e-08
2988,1.9212342843594513e-08
2989,1.8497592771148473e-08
2990,1.3396095925998775e-08
2991,1.0670602897733721e-08
2992,1.0461263946626052e-08
2993,1.4715927020301018e-08
2994,1.175984920150523e-08
2995,7.4140532589112406e-09
2996,7.722325766214768e-09
2997,2.109339164608326e-08
2998,2.9787111351732833e-09
2999,8.26450909548771e-09
3000,6.7841515752912715e-09
3001,1.4119199185808652e-08
3002,7.895542706482457e-09
3003,1.1517796718059041e-08
3004,1.0427537657326896e-08
3005,6.616504404401549e-09
3006,4.790750544117254e-09
3007,5.1088890445973904e-09
3008,1.4040297457832972e-08
3009,1.8700605762125656e-08
3010,1.2739838279492545e-08
3011,1.1286002958614042e-08
3012,1.6893204207534795e-08
3013,1.8620817174195022e-08
3014,9.042968260850536e-09
3015,1.0177265931626026e-08
3016,8.062495971749438e-09
3017,1.8613714871244297e-08
3018,7.90106505359629e-09
3019,9.659483004069903e-09
3020,1.502181397820804e-08
3021,2.716431750071715e-09
3022,9.08981832775997e-09
3023,1.5670137771258903e-08
3024,8.374609715369532e-09
3025,2.0209999549996724e-08
3026,1.3776552946375546e-08
3027,1.5234517667282155e-08
3028,7.449078225470097e-09
3029,1.7854149028902902e-08
3030,9.961195274258306e-09
3031,7.894181873024172e-09
3032,9.591899362799772e-09
3033,8.53732600135432e-09
3034,2.2874106393138832e-08
3035,1.2993025670806799e-08
3036,2.362302684229392e-08
3037,8.348098587970982e-09
3038,8.208856741664133e-09
3039,2.410296287195988e-09
3040,7.832318517655645e-09
3041,6.7416730568148045e-09
3042,1.2793578012250402e-08
3043,2.0929278687511855e-08
3044,1.928282357392491e-08
3045,1.580401228842522e-08
3046,7.639941301714173e-09
3047,2.027859208953166e-09
3048,1.298999332631122e-08
3049,7.89506424339496e-09
3050,1.1598803490196317e-08
3051,1.7774633080938658e-08
3052,1.1449954308790247e-08
3053,7.539687202907536e-09
3054,1.139919318381534e-08
3055,8.96110886513896e-09
3056,1.2691934229687483e-08
3057,2.0692049764137545e-08
3058,3.476518176785964e-09
3059,8.744190073628054e-09
3060,1.208985602649046e-08
3061,1.3004494949356142e-08
3062,1.3166352571392551e-08
3063,2.0483945755893495e-08
3064,1.2885288373001058e-08
3065,1.1271678732574925e-08
3066,1.2058045943793513e-08
3067,5.748330895354807e-09
3068,1.0265367650941398e-08
3069,9.356543320092213e-09
3070,1.4613026581210406e-08
3071,1.3645435228670957e-08
3072,1.452982650895356e-08
3073,3.4041345622377026e-09
3074,1.4393822180064318e-08
3075,2.1527777704378878e-09
3076,7.869493841501964e-09
3077,1.1886863459659982e-08
3078,3.8072787116348645e-09
3079,1.4197461643713345e-08
3080,1.272404760700406e-08
3081,1.593284332223435e-08
3082,1.2265676379476105e-08
3083,6.739225995923736e-09
3084,8.42497150515057e-09
3085,9.296326833567837e-09
3086,1.5521341784472768e-08
3087,9.931796018163929e-09
3088,1.5725954361264945e-08
3089,1.3454984377246712e-08
3090,1.3020605897624276e-08
3091,1.7132441394270185e-08
3092,2.0571431394254918e-08
3093,4.357803356350273e-09
3094,1.3638235061446316e-08
3095,7.780936714389096e-09
3096,9.814771941463345e-09
3097,1.5971147021353064e-08
3098,1.0344580169361387e-08
3099,1.1923427581648766e-08
3100,4.600672766874668e-09
3101,1.2068261312483032e-08
3102,2.0568780197794538e-08
3103,1.056618490260966e-08
3104,8.25041311751587e-09
3105,1.544566020613232e-08
3106,7.79726234280156e-09
3107,2.1832159413632235e-08
3108,1.6451675615712137e-08
3109,3.1806740875986953e-09
3110,1.0131239215573005e-08
3111,1.0271619985471405e-08
3112,1.2352838416246816e-08
3113,8.32829246740961e-09
3114,7.919476230851202e-09
3115,6.2197336302459045e-09
3116,1.7348429221593516e-08
3117,1.0463533098364335e-08
3118,1.2137567421560536e-08
3119,6.238201578778424e-09
3120,8.095091910545157e-09
3121,1.0782879280652847e-08
3122,3.125014866949867e-09
3123,1.5540692755834317e-08
3124,7.383392753899912e-09
3125,1.4613838763663388e-08
3126,6.75658411238831e-09
3127,1.3357561626538262e-08
3128,1.69078749151262e-08
3129,1.6818914540059954e-08
3130,9.104794208449999e-09
3131,8.1920571365302e-09
3132,5.815143969426863e-09
3133,8.078505390518613e-09
3134,2.4279801794596594e-08
3135,1.525089174665112e-08
3136,1.472402326408181e-08
3137,1.8298006432725943e-08
3138,3.9472044737126265e-09
3139,3.5763860159450005e-09
3140,5.339341481289477e-09
3141,6.26198879498484e-09
3142,1.115950902805408e-08
3143,1.2900153604827817e-08
3144,9.853424784282182e-09
3145,1.4085909992221932e-08
3146,1.0327792296085027e-08
3147,1.7075888474921928e-08
3148,1.2666013776249587e-08
3149,1.0981367259243162e-08
3150,8.071624052625401e-09
3151,9.232893391062753e-09
3152,2.2306480949489175e-08
3153,1.5187841149813502e-08
3154,5.952212543388573e-09
3155,8.110492214158183e-09
3156,1.6928536692789147e-08
3157,8.887986035218615e-09
3158,1.38538322806204e-08
3159,9.407244103999434e-09
3160,2.1311324373041554e-08
3161,1.2320251436117119e-08
3162,1.4491169861432353e-08
3163,1.1103459861949327e-08
3164,1.5071958476022783e-08
3165,1.2057796243891777e-08
3166,1.3592111414560856e-08
3167,3.954030094476091e-09
3168,7.898529202424247e-09
3169,9.247585447631837e-09
3170,2.0130211785081507e-08
3171,8.485850287591918e-09
3172,1.1990101586289893e-08
3173,1.1797919290296225e-08
3174,2.574549465272854e-08
3175,1.4378438837613445e-08
3176,1.6719721118975446e-08
3177,5.037641329021411e-09
3178,4.832435051981172e-09
3179,1.1549866395028173e-08
3180,9.016017141524935e-09
3181,7.661020432572495e-09
3182,1.8786876477130024e-08
3183,4.4731676627232706e-09
3184,1.8821268643423048e-08
3185,9.690469982900337e-09
3186,1.2143340655283328e-08
3187,1.3420762091947809e-08
3188,6.574672517838633e-09
3189,1.207048160870189e-08
3190,1.805427666104973e-08
3191,2.4717043914749426e-08
3192,1.2739523793777338e-08
3193,2.9876834256347974e-09
3194,1.6432475836616563e-08
3195,1.5356483559570496e-08
3196,1.114336790604855e-08
3197,1.2106987511823819e-08
3198,3.7057775571961624e-09
3199,1.082892970273506e-08
3200,1.554359959196824e-08
3201,2.089883190726645e-08
3202,3.3213378834886666e-09
3203,1.3576713464812381e-08
3204,1.4490129173838599e-08
3205,8.208127660657632e-09
3206,1.3411608317059297e-08
3207,1.5161003411263745e-08
3208,1.9234194507912038e-08
3209,1.626661381910939e-08
3210,1.2746559476351406e-08
3211,1.2484346329783353e-08
3212,1.1408815147552586e-08
3213,1.528453744641983e-08
3214,6.157455290221986e-09
3215,7.984387991339695e-09
3216,1.5120339955341245e-08
3217,1.8491510337797875e-08
3218,1.5763165907191662e-08
3219,1.2153135264809599e-08
3220,5.719825487685711e-09
3221,1.0252053678099293e-08
3222,6.778825605814203e-09
3223,5.467582895574587e-09
3224,2.1379001603066736e-09
3225,1.295712767234188e-08
3226,7.575096194740234e-09
3227,1.391522047706483e-08
3228,5.208818923018095e-09
3229,1.815146572484378e-09
3230,1.5889161345480472e-08
3231,8.030135770282359e-09
3232,6.34700009681173e-09
3233,9.993268228340996e-09
3234,8.931050477723381e-09
3235,5.779807526784731e-09
3236,5.5602431941102925e-09
3237,4.274019614417125e-09
3238,1.379209747721084e-08
3239,7.720911066160718e-09
3240,1.2039950960375107e-08
3241,1.5747978795669772e-08
3242,1.5563007472630952e-08
3243,5.552321459669173e-09
3244,1.1668473347948761e-08
3245,6.038715062932071e-09
3246,3.0055758555493812e-09
3247,1.7629718883531408e-08
3248,1.721387182438778e-08
3249,7.645629845946795e-09
3250,1.9529519948039716e-08
3251,1.4219119300796917e-08
3252,3.5579336077193556e-09
3253,2.047862465857267e-08
3254,1.0909105868001839e-08
3255,2.2803483725564857e-08
3256,4.9301410842921235e-09
3257,1.3816206032706264e-08
3258,1.5717704018869916e-08
3259,1.6814640937032907e-08
3260,1.5018250104855578e-08
3261,8.232367652290299e-09
3262,2.1251783774676105e-08
3263,6.868139469305525e-09
3264,1.1119411597970268e-08
3265,1.8826763454605982e-08
3266,9.925169672138374e-09
3267,1.4792648105389359e-08
3268,1.1054024150112741e-08
3269,1.6958521318576387e-08
3270,1.0188525546544873e-08
3271,1.2388216330769073e-08
3272,7.955652109431368e-09
3273,1.7935396685964516e-08
3274,7.384076383455395e-09
3275,1.2199688629185093e-08
3276,3.5286340618952812e-09
3277,7.01291644295879e-09
3278,1.838439332094243e-08
3279,2.7131520756984594e-09
3280,1.960690571492326e-08
3281,1.3994183436158922e-08
3282,3.7247932235613796e-09
3283,9.891982529673036e-09
3284,3.761304005068681e-09
3285,1.9026846259175577e-09
3286,1.1116110469723364e-08
3287,1.0676740003574825e-08
3288,2.216716363497799e-08
3289,8.175910611419096e-09
3290,1.8802258492800346e-08
3291,1.4721539181462467e-08
3292,1.7730655707462403e-08
3293,1.1029844867289699e-08
3294,1.6746392510091446e-08
3295,4.536711997818205e-09
3296,1.0044717196402797e-08
3297,5.530142798105891e-09
3298,9.945878051247033e-09
3299,1.6866782909875134e-08
3300,1.51785562092016e-08
3301,1.027147736279274e-08
3302,1.3099960667444178e-08
3303,1.2852668855092588e-08
3304,6.593339984168141e-09
3305,1.0005566933256626e-08
3306,3.6247377242880458e-09
3307,9.75036524841674e-09
3308,6.451352893390372e-09
3309,1.655667622961315e-08
3310,1.1935228740640825e-08
3311,1.1257687193546016e-08
3312,1.8528282525028862e-08
3313,9.831449734813236e-09
3314,5.0283493991692e-09
3315,1.4389351316760828e-08
3316,1.6631350211599343e-08
3317,3.778767503465309e-09
3318,1.1498420060030083e-08
3319,2.1782662053127837e-08
3320,6.749224065731761e-09
3321,7.747548224274398e-09
3322,1.6020067154640676e-08
3323,8.695819666007012e-09
3324,1.949265071522539e-08
3325,6.365101664394692e-09
3326,2.0142904277213422e-08
3327,1.338285770030194e-08
3328,8.04731572298638e-09
3329,1.5369798573692106e-08
3330,1.6912419800085287e-08
3331,1.3449111052990546e-08
3332,1.9061680832428752e-08
3333,1.5452112458399657e-08
3334,1.5907109628303755e-08
3335,6.751267631748624e-09
3336,1.6551926702433512e-08
3337,1.4647286247007608e-08
3338,1.508777141554488e-08
3339,1.786494745641057e-08
3340,1.4190026140639839e-08
3341,1.1018122335855597e-08
3342,9.721700362897927e-09
3343,8.937703457653916e-09
3344,1.3747912538197705e-08
3345,1.8972438750098662e-08
3346,1.5478686264895613e-08
3347,1.8041421877468197e-09
3348,1.922269374728968e-08
3349,1.393535240789055e-08
3350,1.50196912889748e-08
3351,6.46193993069365e-09
3352,1.7215530840331126e-08
3353,1.4827597473576739e-08
3354,6.412654086425148e-09
3355,1.7965300981150816e-08
3356,1.8377717184478168e-08
3357,7.489368192573379e-09
3358,7.586186041147728e-09
3359,1.1979683523203641e-08
3360,6.098196004527559e-09
3361,7.294031216094793e-09
3362,2.0067208458280536e-08
3363,5.733724965935437e-09
3364,7.613312197398931e-09
3365,1.823958645778431e-08
3366,1.962877541061707e-08
3367,5.421131985641245e-09
3368,1.7569845732749554e-09
3369,2.9046706225086385e-09
3370,1.5693917075496015e-08
3371,4.909216713572649e-09
3372,1.3475169398767912e-08
3373,1.0422197591666257e-08
3374,1.7702406314128173e-08
3375,8.365839569396995e-09
3376,7.525693805973356e-09
3377,2.2395870081309203e-09
3378,8.205381889045196e-09
3379,8.079231051727275e-09
3380,1.4616149270281271e-08
3381,1.1866779455552271e-08
3382,1.409716934572936e-08
3383,1.476932459627386e-08
3384,1.4377071044786658e-08
3385,1.3469347572483142e-08
3386,1.1208170347001036e-08
3387,1.7872973353899218e-08
3388,1.1366624248888298e-08
3389,1.613522033079413e-08
3390,6.443264432123203e-09
3391,7.425372400372065e-09
3392,1.0337996754077429e-08
3393,6.709866921967705e-09
3394,8.367860476829261e-09
3395,1.7001044094095026e-08
3396,8.488789921130923e-09
3397,3.1090732818050136e-09
3398,1.4287721098438545e-08
3399,7.882420359754923e-09
3400,6.397794794333506e-09
3401,9.368057899082554e-09
3402,1.3752702256764378e-08
3403,8.940712999252672e-09
3404,1.7194368219888135e-08
3405,1.0994322089579873e-08
3406,1.0910392815622534e-08
3407,6.985805303761177e-09
3408,1.768488500358756e-08
3409,1.5984912728681704e-08
3410,1.8060229520430593e-08
3411,9.229596613211146e-09
3412,8.565329769036143e-09
3413,1.3771368926013892e-08
3414,1.0258915269254951e-08
3415,8.519899639379509e-09
3416,1.6849465353960798e-08
3417,1.4699051827475838e-08
3418,1.5972565676831967e-08
3419,1.3232292221158651e-08
3420,9.396199558584586e-09
3421,4.833613357248255e-09
3422,9.408732684878282e-09
3423,1.2643648630458287e-08
3424,6.324605190232439e-09
3425,8.255913069012736e-09
3426,3.0519451093163926e-09
3427,7.933823239650942e-09
3428,1.9070820061799956e-09
3429,1.3519754677972909e-08
3430,1.8475503406575897e-08
3431,1.212472994844199e-08
3432,7.094990358481822e-09
3433,1.0078078828269481e-08
3434,1.8709487449713716e-08
3435,9.39239481650853e-09
3436,1.6492504890978974e-08
3437,1.4457614902913768e-08
3438,1.1765664832427594e-08
3439,2.1373745206616186e-08
3440,1.0276115217949461e-08
3441,6.778286173353081e-09
3442,1.213815479365551e-08
3443,1.2225497927157542e-08
3444,8.211233619003444e-09
3445,3.58284393887247e-09
3446,1.5675892559785135e-08
3447,1.1316713513502762e-08
3448,1.2912548189520916e-08
3449,4.510729651467917e-09
3450,1.1772552877968366e-08
3451,7.97393410244814e-09
3452,1.2155765530616078e-08
3453,7.513058215812272e-09
3454,1.5710714045584814e-08
3455,6.449411667415665e-09
3456,1.348632970391388e-08
3457,1.517882841538983e-08
3458,2.013120754659421e-08
3459,2.13230239885711e-08
3460,1.7638752539612666e-08
3461,1.0516278642766085e-08
3462,1.1976366848660017e-08
3463,4.7494335921193065e-09
3464,1.1729379516387535e-08
3465,1.4086195372738306e-08
3466,1.456269783263303e-08
3467,7.745451996903268e-09
3468,1.5237305288673637e-08
3469,1.3436152538233584e-08
3470,9.901772400624063e-09
3471,1.9893609319097998e-08
3472,8.31222286221782e-09
3473,1.497178234241623e-08
3474,1.1700679066385858e-08
3475,4.929134127507096e-09
3476,1.2370642872593712e-08
3477,1.5063397610207857e-08
3478,5.510261597615169e-09
3479,3.4164472279276776e-09
3480,1.668866138498928e-09
3481,1.2044284861269566e-08
3482,3.2387358542618933e-09
3483,1.2159198621534337e-08
3484,2.1282691090082867e-08
3485,6.507509253606594e-09
3486,6.493451213007778e-09
3487,8.641712654954267e-09
3488,1.3896894486828715e-08
3489,2.040569437207806e-08
3490,1.4840166435227944e-08
3491,7.81517479603148e-09
3492,1.5499138747671658e-08
3493,7.2644572054141245e-09
3494,1.1583716096581099e-08
3495,1.0387255182623438e-08
3496,1.2319513807843463e-08
3497,1.6425267618380035e-08
3498,6.072237364292449e-09
3499,2.1119868250569625e-08
3500,9.348226356600237e-09
3501,1.6941408804869868e-08
3502,1.177082566483134e-08
3503,9.061154762911009e-09
3504,9.173571800550238e-09
3505,1.1416089588341026e-08
3506,2.1385100177695735e-08
3507,8.657691516023175e-09
3508,1.4485342906085608e-08
3509,7.983452677568638e-09
3510,8.489618422295716e-09
3511,1.0022943522885062e-08
3512,1.2543072904109518e-08
3513,1.1386594209213913e-08
3514,1.2855960239673248e-08
3515,8.468192277235487e-09
3516,1.3504992959178819e-08
3517,1.1111027463176986e-08
3518,2.823346323048518e-09
3519,1.2972797299377857e-08
3520,9.345625188527605e-09
3521,3.1640024929004827e-09
3522,9.080958527108527e-09
3523,8.565254315613617e-09
3524,1.0993808475437046e-08
3525,2.943941133298141e-09
3526,1.7242023505130157e-08
3527,1.343299864268752e-08
3528,2.403694977172843e-08
3529,6.3413392052923455e-09
3530,9.237410490883972e-09
3531,9.36996158411287e-09
3532,1.1935851934092864e-08
3533,2.3373202971751993e-09
3534,2.057414857478388e-08
3535,1.2707105260003428e-08
3536,1.2427567164021948e-08
3537,1.0873398302064112e-08
3538,7.180512247816966e-09
3539,1.907489773297455e-08
3540,2.002387152449482e-08
3541,1.201247554528425e-08
3542,3.5051360556864983e-09
3543,7.1556472231366005e-09
3544,1.0793375962024122e-08
3545,9.969962767712195e-09
3546,9.329934207156011e-09
3547,1.657040927779333e-08
3548,9.307991554678068e-09
3549,1.563243091298815e-08
3550,7.45456301750259e-09
3551,1.644866500636265e-08
3552,1.0859680417460575e-08
3553,8.188852673269555e-09
3554,4.372387280934383e-09
3555,1.2400266126590595e-08
3556,1.3084624346924454e-08
3557,1.3771120538811511e-08
3558,4.896183923815143e-09
3559,8.78281459432451e-09
3560,1.4712850057585913e-08
3561,1.6134677883697326e-08
3562,1.4304899190095674e-08
3563,1.6631142392122707e-08
3564,1.1828023088469244e-08
3565,9.042353498170335e-09
3566,2.2229429443091075e-08
3567,1.4349894192133716e-08
3568,7.485862674576213e-09
3569,7.366507012737206e-09
3570,1.619070214496622e-08
3571,7.83819421508307e-09
3572,1.0627566628322666e-08
3573,1.2539640330521963e-08
3574,1.2496166597765985e-08
3575,1.745083473652578e-08
3576,1.1706274642173336e-08
3577,1.2530625781485363e-08
3578,1.2221088054500026e-08
3579,1.0850337671432025e-08
3580,1.3749286553937734e-08
3581,1.0565645993816176e-08
3582,1.0839524890155693e-08
3583,1.3770114519166195e-08
3584,8.3798246737992e-09
3585,1.3876235887135828e-08
3586,1.9449977539420407e-08
3587,2.076516482272934e-08
3588,7.512486913836397e-09
3589,1.3688933623274935e-08
3590,1.4002052888443813e-08
3591,8.762761937560745e-09
3592,1.2171560818663478e-08
3593,1.4023645359736851e-08
3594,1.5149796756268293e-08
3595,7.20074889874897e-09
3596,1.0912847922626273e-08
3597,3.271059036295768e-09
3598,7.308652011364471e-09
3599,1.1062848140847634e-08
3600,6.544382873080085e-09
3601,3.0220243523946126e-09
3602,1.8202925787413233e-08
3603,7.755575852143943e-09
3604,1.4580898042447879e-08
3605,1.5431464642737822e-08
3606,7.598862869512215e-09
3607,1.3802465226447702e-08
3608,4.334333144111025e-09
3609,1.826606344509013e-08
3610,1.1763966858525758e-08
3611,7.804382180630248e-09
3612,1.8409311033530454e-08
3613,5.563329272830877e-09
3614,1.352838706175843e-08
3615,2.669024841152377e-09
3616,1.9944118649726056e-08
3617,9.703620915743241e-09
3618,3.9502545879435935e-09
3619,1.8690892275325165e-08
3620,1.8725639879739876e-08
3621,6.284386596287692e-09
3622,1.276790277600984e-08
3623,5.50764503075368e-09
3624,1.3087587150882591e-08
3625,1.2022997128744732e-08
3626,5.329080134085849e-09
3627,4.082248999459664e-09
3628,1.3161325934389494e-08
3629,8.800018917741804e-09
3630,5.332541267862705e-09
3631,1.2459269673650884e-08
3632,1.3612699054032153e-08
3633,8.831964533831235e-09
3634,5.7687362367789635e-09
3635,9.513188874576345e-09
3636,1.8934379592527285e-08
3637,1.922659725688244e-08
3638,1.0061602283992052e-08
3639,1.3207446693227633e-08
3640,4.104125401900113e-09
3641,6.608799838085451e-09
3642,8.137804446605414e-09
3643,8.725417371548674e-09
3644,8.08518930284478e-09
3645,4.058979476412882e-09
3646,2.0471145965459047e-08
3647,1.5312420466778096e-08
3648,2.0867514526187057e-08
3649,2.1830035768208e-08
3650,1.596932868776835e-08
3651,1.1376804733158229e-08
3652,1.4908594124994076e-08
3653,1.1988736002605438e-08
3654,1.2486567158998018e-08
3655,9.410777021303184e-09
3656,1.0569606936123135e-08
3657,1.654275448580259e-08
3658,1.649133278907908e-08
3659,2.65047031958056e-08
3660,8.895210037787311e-09
3661,9.958338490541311e-09
3662,1.1598202557753457e-08
3663,1.116812177893931e-08
3664,1.9497881333898004e-08
3665,1.3337578229253278e-08
3666,5.7582295467034865e-09
3667,1.7318200408331543e-08
3668,8.758963515809067e-09
3669,6.5724278690422775e-09
3670,1.1018479106474712e-08
3671,1.9752288089564787e-08
3672,1.891527290854282e-08
3673,1.8364460900527127e-08
3674,9.029495862339395e-09
3675,1.7864724492599736e-08
3676,7.394294799610183e-09
3677,1.1923434295859766e-08
3678,1.5126771006390735e-08
3679,2.2030121116365017e-08
3680,1.2995334072868149e-08
3681,6.439489306924175e-09
3682,6.480179519184402e-09
3683,1.7457746214681213e-08
3684,6.387541465601983e-09
3685,8.916509218480238e-09
3686,2.202633624280911e-08
3687,1.3502036879010046e-08
3688,7.078174286738954e-09
3689,1.577795038787161e-08
3690,1.6196925250233298e-08
3691,1.1465344867558133e-08
3692,6.423140255329002e-09
3693,8.62202465300169e-09
3694,1.1263260494917579e-08
3695,6.521949507865683e-09
3696,2.8428941945364592e-09
3697,2.362720731836822e-08
3698,7.1281562871032984e-09
3699,9.241513923970263e-09
3700,9.65513079004974e-09
3701,1.0751298211774071e-08
3702,1.1422001494466446e-08
3703,2.1364367362847403e-09
3704,1.0377268969034632e-08
3705,1.3297725236398585e-08
3706,7.501033707262407e-09
3707,3.694038823469222e-09
3708,7.946737094731777e-09
3709,1.453035594348787e-08
3710,9.01544794463962e-09
3711,1.599332398688251e-08
3712,2.6739559831668746e-09
3713,2.484124888295131e-09
3714,1.1862205206857201e-08
3715,1.1720329665495148e-08
3716,1.3943340269141364e-08
3717,1.8510140655813026e-08
3718,1.2906500491811806e-08
3719,1.2106580167023623e-08
3720,1.7938719681094024e-08
3721,1.4119508147789361e-08
3722,1.5385788497349412e-08
3723,1.1120171610091415e-08
3724,1.3030502182401158e-08
3725,1.0103230826794362e-08
3726,7.96768347718144e-09
3727,1.1552366137031055e-08
3728,1.4104238205313151e-08
3729,1.2048036264501188e-08
3730,1.693624494534722e-08
3731,9.060764553584544e-09
3732,2.077803589251749e-08
3733,7.476180533046398e-09
3734,1.4898530841787337e-08
3735,1.0190230632335362e-08
3736,7.0943482070905325e-09
3737,9.358827074375825e-09
3738,5.657674244566066e-09
3739,9.830758055917947e-09
3740,7.4488511742063164e-09
3741,5.683605230085129e-09
3742,1.1626974530416517e-08
3743,1.666692764203909e-08
3744,6.580753907810307e-09
3745,1.4745740193128238e-08
3746,1.5752550675652643e-08
3747,2.3418592174720826e-08
3748,1.2294241571964856e-08
3749,6.7362688519640655e-09
3750,2.078040988106521e-08
3751,7.101008941960001e-09
3752,1.5411330987879185e-08
3753,1.0565536811335529e-08
3754,8.799695732177392e-09
3755,7.97799603971581e-09
3756,1.126398260077325e-08
3757,1.4412325957322281e-08
3758,6.44393872035763e-09
3759,1.8777871002780415e-08
3760,2.067003191252797e-08
3761,1.5693753649269143e-08
3762,8.85595547062579e-09
3763,1.1196982245876256e-08
